판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
,,,,[ 2020 ],,,,,
2021-09-10,11?일,?뉴SM3(신형) RE [무],오토,2010.09,휘발유,"164,707",흰색,"9,999",옵션
,,,,[ 2011 ],,,,,
2021-09-10,10?일,?K7 VG270 럭셔리 [무],오토,2010.07,휘발유,"140,792",검정색,530,옵션
,,,,[ 2011 ],,,,,
2021-09-10,11?일,?렉스턴 스포츠 칸 디젤 2.2 4WD 프로페셔널 S [무],오토,2019.05,경유,"55,000",다크블루,1,옵션
,,,,[ 2019 ],,,,,
2021-09-10,11?일,?랭글러(JL) 2.0 가솔린 4WD 오버랜드 4DR [무],오토,2021.06,휘발유,"1,132",흰색,"6,450",옵션
,,,,[ 2021 ],,,,,
2021-09-10,2?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2016.04,경유,"152,000",검정색,11,옵션
,,,,[ 2016 ],,,,,
2021-09-10,2?일,?SM3 Z.E. RE [무],오토,2020.03,전기,"22,000",흰색,11,옵션
,,,,[ 2019 ],,,,,
2021-09-10,2?일,?K9 3.3 GDI RVIP [무],오토,2013.06,휘발유,"113,806",흰색,"1,880",옵션
,,,,[ 2014 ],,,,,
2021-09-10,2?일,?아이오닉 5 롱 레인지 프레스티지 [무],오토,2021.08,전기,"1,888",은회색,"6,666",옵션
,,,,[ 2022 ],,,,,
2021-09-10,3?일,?올뉴쏘렌토 2WD 2.2 노블레스 스페셜,오토,2014.11,경유,"135,700",흰색,"1,750",옵션
,,,,[ 2015 ],,,,,
2021-09-10,3?일,?투싼iX 2WD VGT X20 럭셔리,오토,2012.10,경유,"124,304",흰색,650,옵션
,,,,[ 2013 ],,,,,
2021-09-10,3?일,?쏘렌토R 2WD 2.0 TLX 프리미엄 [무],오토,2012.03,경유,"161,148",흰색,830,옵션
,,,,[ 2012 ],,,,,
2021-09-10,4?일,?뉴SM5 LE BLACK,오토,2007.08,휘발유,"154,231",검정색,120,옵션
,,,,[ 2007 ],,,,,
2021-09-10,7?일,?봉고3트럭 1톤 초장축 킹캡 CRDi 럭셔리 [무],오토,2018.09,경유,"53,341",흰색,"1,530",옵션
,,,,[ 2018 ],,,,,
2021-09-10,7?일,?윈스톰 7인 2WD LT 익스트림 [무],오토,2008.03,경유,"225,213",흰색,1,옵션
,,,,[ 2008 ],,,,,
2021-09-10,7?일,?스타렉스 9인(CRDi) GRX 점보,오토,2006.08,휘발유,10,은색투톤,1,옵션
,,,,[ 2006 ],,,,,
2021-09-10,7?일,?싼타페DM 2WD 2.0 MODERN [무],오토,2014.10,경유,"98,478",쥐색,"1,630",옵션
,,,,[ 2015 ],,,,,
2021-09-10,7?일,?그랜저HG HG300 EXCLUSIVE [무],오토,2013.05,휘발유,"81,019",흰색,"1,350",옵션
,,,,[ 2014 ],,,,,
2021-09-10,7?일,?K7 프리미어 하이브리드 시그니처 [무],오토,2019.07,휘발유 하이브리드,"20,429",진주색,"3,890",옵션
,,,,[ 2020 ],,,,,
2021-09-10,8?일,?스포티지R 4WD LIMITED [무],오토,2013.05,경유,"108,000",다크블루,"99,599",옵션
,,,,[ 2013 ],,,,,
2021-09-10,8?일,?포터2 더블캡(CRDI),수동,2005.11,경유,"57,314",청색,380,옵션
,,,,[ 2005 ],,,,,
2021-09-10,8?일,?3시리즈(F30) 320D XDRIVE 투어링 M 스포츠,오토,2013.10,경유,"198,000",쥐색,"9,999",옵션
,,,,[ 2013 ],,,,,
2021-09-10,8?일,?G80 3.3 GDI AWD 프리미엄 럭셔리 [무],오토,2016.08,휘발유,"147,701",검정색,"2,540",옵션
,,,,[ 2017 ],,,,,
2021-09-10,9?일,?싼타페DM 2WD 2.0 PREMIUM [무],오토,2014.07,경유,"103,925",다크그레이,"1,430",옵션
,,,,[ 2015 ],,,,,
2021-09-10,11?일,?GLK-CLASS GLK220 CDI 4매틱 기본형,오토,2012.12,경유,"110,000",흰색,"1,799",옵션
,,,,[ 2013 ],,,,,
2021-09-10,8?일,?더뉴모닝 럭셔리 [무],오토,2015.05,휘발유,"77,309",은색,640,옵션
,,,,[ 2016 ],,,,,
2021-09-10,43?일,?포터2 카고(CRDI) 초장축 일반캡 스타일 [무],수동,2019.04,경유,"45,487",청색,"1,340",옵션
,,,,[ 2019 ],,,,,
2021-09-10,42?일,?레이 디럭스 [무],오토,2016.10,휘발유,"76,917",흰색,740,옵션
,,,,[ 2016 ],,,,,
2021-09-10,39?일,?크루즈 2.0LTZ + [무],오토,2012.09,경유,"140,368",흰색,350,옵션
,,,,[ 2013 ],,,,,
2021-09-10,43?일,?더뉴레이 프레스티지 [무],오토,2020.05,휘발유,"28,948",흰색,"1,450",옵션
,,,,[ 2020 ],,,,,
2021-09-10,43?일,?뉴 카이엔 3.0 디젤 [무],오토,2014.04,경유,"175,000",검정색,"3,450",옵션
,,,,[ 2014 ],,,,,
2021-09-10,43?일,?렉스턴 스포츠 2.2 디젤 4WD 프레스티지 [무],오토,2018.08,경유,"45,744",쥐색,"2,390",옵션
,,,,[ 2019 ],,,,,
2021-09-10,44?일,?뉴C-클래스 C250 [무],오토,2012.05,휘발유,"103,685",검정색,"1,090",옵션
,,,,[ 2012 ],,,,,
2021-09-10,43?일,?그랜저TG뉴럭셔리 Q270 LPI 장애우용,오토,2009.11,LPG,"199,033",검정색,350,옵션
,,,,[ 2010 ],,,,,
2021-09-10,38?일,?싼타페CM 2WD(2.2VGT) MLX 최고급형 [무],오토,2007.07,경유,"195,262",검정색,390,옵션
,,,,[ 2007 ],,,,,
2021-09-10,38?일,?508GT 2.0 GT [무],오토,2016.04,경유,"75,484",은색,"1,560",옵션
,,,,[ 2016 ],,,,,
2021-09-10,38?일,?레이 디럭스,오토,2012.10,휘발유,"92,470",흰색,580,옵션
,,,,[ 2013 ],,,,,
2021-09-10,39?일,?봉고3트럭 1톤 초장축 킹캡 CRDi,수동,2009.11,경유,"184,331",흰색,560,옵션
,,,,[ 2010 ],,,,,
2021-09-10,39?일,?더뉴K5(2세대) 2.0 LPI 럭셔리,오토,2019.01,LPG,"44,082",쥐색,"1,500",옵션
,,,,[ 2019 ],,,,,
2021-09-10,39?일,?뉴 카이엔 3.0 디젤 [무],오토,2012.08,경유,"199,000",흰색,"2,990",옵션
,,,,[ 2012 ],,,,,
2021-09-10,37?일,?M2 M2 쿠페 M 퍼포먼스 스티어링 휠 에디션 [무],오토,2017.02,휘발유,"29,588",청색,"4,590",옵션
,,,,[ 2017 ],,,,,
2021-09-10,37?일,?뉴카렌스 LPI GLX [무],오토,2012.06,LPG,"200,993",검정색,390,옵션
,,,,[ 2012 ],,,,,
2021-09-10,37?일,?QM5 4WD RE [무],오토,2008.02,경유,"150,000",은회색,10,옵션
,,,,[ 2008 ],,,,,
2021-09-10,37?일,?X5(E70) XDRIVE 3.0SI [무],오토,2008.01,휘발유,"149,232",은색,"1,540",옵션
,,,,[ 2008 ],,,,,
2021-09-10,35?일,?렉스턴W 2.2 RX7 4WD 럭셔리 [무],오토,2015.11,경유,"110,922",은색,"1,330",옵션
,,,,[ 2016 ],,,,,
2021-09-10,32?일,?뉴코란도C 2.0 CVT 2WD 고급형 [무],오토,2014.01,경유,"84,938",검정색,689,옵션
,,,,[ 2014 ],,,,,
2021-09-10,35?일,?G80 3.3 GDI AWD 프레스티지 [무],오토,2018.09,휘발유,"58,706",검정색,"3,690",옵션
,,,,[ 2019 ],,,,,
2021-09-10,32?일,?G35 세단 프리미엄 [무],오토,2007.12,휘발유,"125,000",쥐색,370,옵션
,,,,[ 2007 ],,,,,
2021-09-10,36?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2014.10,경유,"106,000",검정색,"1,700",옵션
,,,,[ 2015 ],,,,,
2021-09-10,35?일,?봉고3트럭 더블캡 1톤 초장축 CRDi DLX [무],오토,2017.07,경유,"17,045",청색,"1,550",옵션
,,,,[ 2018 ],,,,,
2021-09-10,31?일,?더뉴k3 1.6 GDI 디럭스 [무],오토,2018.01,휘발유,"34,929",흰색,"9,999",옵션
,,,,[ 2018 ],,,,,
2021-09-10,31?일,?팰리세이드 가솔린 3.8 4WD 캘리그래피 [무],오토,2021.03,휘발유,"8,303",검정색,"4,730",옵션
,,,,[ 2021 ],,,,,
2021-09-10,32?일,?더뉴K5 2.0 럭셔리 트랜디,오토,2013.11,휘발유,"75,563",검정색,111,옵션
,,,,[ 2014 ],,,,,
2021-09-10,31?일,?코란도투리스모 GT 4WD 11인승 [무],오토,2013.03,경유,"190,000",진주색,649,옵션
,,,,[ 2014 ],,,,,
2021-09-10,32?일,?더뉴K5 2.0 프레스티지 [무],오토,2014.09,휘발유,"102,000",흰색,"1,130",옵션
,,,,[ 2015 ],,,,,
2021-09-10,28?일,?올뉴투싼 디젤 1.7 2WD 스타일 [무],오토,2015.12,경유,"158,774",검정색,10,옵션
,,,,[ 2016 ],,,,,
2021-09-10,28?일,?포터2 내장탑 하이탑,수동,2016.04,경유,"74,467",흰색,111,옵션
,,,,[ 2016 ],,,,,
2021-09-10,29?일,?더뉴QM6 2.0 LPE RE 시그니처 2WD [무],오토,2019.06,LPG,"19,010",다크그레이,"2,630",옵션
,,,,[ 2020 ],,,,,
2021-09-10,29?일,?포터2 내장탑 초장축 슈퍼캡 [무],오토,2013.04,경유,"212,160",흰색,690,옵션
,,,,[ 2014 ],,,,,
2021-09-10,24?일,?쏘렌토R 4WD 2.2 TLX 최고급형 [무],오토,2012.01,경유,"216,243",다크그레이,790,옵션
,,,,[ 2012 ],,,,,
2021-09-10,24?일,?레이 프레스티지 [무],오토,2012.06,휘발유,"135,039",민트색,610,옵션
,,,,[ 2013 ],,,,,
2021-09-10,23?일,?뉴오피러스 GH270 최고급형 LPI [무],오토,2007.06,LPG,"250,531",검정색,210,옵션
,,,,[ 2007 ],,,,,
2021-09-10,23?일,?더 뉴 파사트 2.0 TDI [무],오토,2013.05,경유,"217,657",은색,490,옵션
,,,,[ 2013 ],,,,,
2021-09-10,23?일,?K5 2.0 럭셔리 [무],오토,2010.09,휘발유,"148,000",은색,490,옵션
,,,,[ 2011 ],,,,,
2021-09-10,22?일,?올뉴쏘렌토 2WD 2.0 노블레스 [무],오토,2015.01,경유,"93,202",흰색,"1,760",옵션
,,,,[ 2015 ],,,,,
2021-09-10,22?일,?C-클래스 W205 C220 블루텍 아방가르드 [무],오토,2014.07,경유,"110,881",은색,"2,250",옵션
,,,,[ 2015 ],,,,,
2021-09-10,21?일,?포터2 더블캡(CRDI) 초장축 HI-SUPER [무],수동,2011.10,경유,"180,000",진주색,529,옵션
,,,,[ 2012 ],,,,,
2021-09-10,21?일,?싼타페DM 2WD 2.0 PREMIUM [무],오토,2013.10,경유,"81,647",다크그레이,"1,440",옵션
,,,,[ 2014 ],,,,,
2021-09-10,22?일,?그랜드스타렉스밴 3인 스마트 [무],오토,2017.06,경유,"168,000",은색,"1,250",옵션
,,,,[ 2018 ],,,,,
2021-09-10,22?일,?K5 MX 2.0 프레스티지,오토,2015.09,휘발유,"52,086",흰색,"1,490",옵션
,,,,[ 2016 ],,,,,
2021-09-10,18?일,?뉴코란도C 2.0 CVS 2WD 최고급형,수동,2013.08,경유,"91,445",흰색,10,옵션
,,,,[ 2014 ],,,,,
2021-09-10,21?일,?S-클래스-W222 S350 블루텍 4MATIC [무],오토,2015.04,경유,"240,000",쥐색,"3,990",옵션
,,,,[ 2015 ],,,,,
2021-09-10,21?일,?G80 3.3 GDI AWD 럭셔리 [무],오토,2017.04,휘발유,"132,915",검정색,"2,160",옵션
,,,,[ 2017 ],,,,,
2021-09-10,21?일,?그랜드스타렉스 12인 CVX 프리미엄 [무],오토,2010.12,경유,"124,985",하늘색,730,옵션
,,,,[ 2011 ],,,,,
2021-09-10,71?일,?그랜저IG 3.0 GDI 익스클루시브,오토,2018.06,휘발유,"27,065",검정색,"2,990",옵션
,,,,[ 2019 ],,,,,
2021-09-10,67?일,?QM5네오 2WD RE [무],오토,2014.04,경유,"93,231",쥐색,840,옵션
,,,,[ 2014 ],,,,,
2021-09-10,65?일,?봉고3트럭 하이내장탑 1톤 [무],수동,2017.01,경유,"113,954",흰색,"1,240",옵션
,,,,[ 2017 ],,,,,
2021-09-10,66?일,?크루즈 1.8LT + 레더 패키지 [무],오토,2012.09,휘발유,"110,000",흰색,359,옵션
,,,,[ 2013 ],,,,,
2021-09-10,66?일,?싼타페DM 2WD 2.0 PREMIUM [무],오토,2013.06,경유,"173,272",흰색,"1,100",옵션
,,,,[ 2014 ],,,,,
2021-09-10,88?일,?뉴XJ 3.0 D 프리미엄 럭셔리 LWB,오토,2014.06,경유,"139,404",흰색,"2,550",옵션
,,,,[ 2014 ],,,,,
2021-09-10,71?일,?스포티지R 2WD LIMITED [무],오토,2012.07,경유,"161,765",흰색,780,옵션
,,,,[ 2012 ],,,,,
2021-09-10,71?일,?그랜저HG HG300 PRIME [무],오토,2012.04,휘발유,"87,007",검정색,990,옵션
,,,,[ 2012 ],,,,,
2021-09-10,73?일,?올뉴모닝 디럭스 스페셜 [무],오토,2014.01,휘발유,"151,523",하늘색,360,옵션
,,,,[ 2014 ],,,,,
2021-09-10,73?일,?더뉴레이 디럭스 [무],오토,2018.06,휘발유,"64,394",민트색,850,옵션
,,,,[ 2018 ],,,,,
2021-09-10,77?일,?에쿠스(신형) VS460 프레스티지,오토,2010.05,휘발유,"170,000",흰색,990,옵션
,,,,[ 2010 ],,,,,
2021-09-10,77?일,?레이 밴 고급형,오토,2014.01,휘발유,"133,479",은색,420,옵션
,,,,[ 2014 ],,,,,
2021-09-10,77?일,?G80 3.3 GDI AWD 럭셔리 [무],오토,2017.02,휘발유,"52,000",검정색,"93,999",옵션
,,,,[ 2017 ],,,,,
2021-09-10,78?일,?콰트로포르테 S Q4 3.0 V6 [무],오토,2013.12,휘발유,"58,270",검정색,"3,690",옵션
,,,,[ 2014 ],,,,,
2021-09-10,84?일,?K5 하이브리드 500H 노블레스,오토,2014.01,휘발유 하이브리드,"111,274",흰색,870,옵션
,,,,[ 2014 ],,,,,
2021-09-10,81?일,?더 넥스트 스파크 1.0 가솔린 LS C-TECH [무],오토,2016.02,휘발유,"99,904",다크그레이,520,옵션
,,,,[ 2016 ],,,,,
2021-09-10,78?일,?오피러스프리미엄 GH270 [무],오토,2011.01,휘발유,"130,663",검정투톤,420,옵션
,,,,[ 2011 ],,,,,
2021-09-10,78?일,?캠리(XV70) 2.5 하이브리드 XLE,오토,2018.03,휘발유 하이브리드,"66,949",검정색,20,옵션
,,,,[ 2018 ],,,,,
2021-09-10,80?일,?QM3 RE 시그니처 [무],오토,2016.12,경유,"23,000",흰색,"1,350",옵션
,,,,[ 2017 ],,,,,
2021-09-10,80?일,?모하비 4WD JV300 고급형,오토,2011.03,경유,"30,000",흰색,"1,040",옵션
,,,,[ 2011 ],,,,,
2021-09-10,87?일,?스파크 LS Plus,오토,2014.04,휘발유,"48,376",은색,520,옵션
,,,,[ 2014 ],,,,,
2021-09-10,94?일,?포터2 4WD 장축 더블캡 스마트 [무],수동,2018.12,경유,"39,893",흰색,"1,440",옵션
,,,,[ 2019 ],,,,,
2021-09-10,98?일,?제네시스DH G330 모던,오토,2016.06,휘발유,"122,277",검정색,"1,700",옵션
,,,,[ 2016 ],,,,,
2021-09-10,94?일,?엑센트신형 1.4VVT 모던 [무],오토,2013.11,휘발유,"100,000",흰색,570,옵션
,,,,[ 2014 ],,,,,
2021-09-10,93?일,?더 넥스트 스파크 1.0 가솔린 LTZ [무],오토,2017.11,휘발유,"25,126",다크그레이,860,옵션
,,,,[ 2018 ],,,,,
2021-09-10,93?일,?그랜저IG 3.0 LPI 익스클루시브(렌터카),오토,2017.07,LPG,"118,925",쥐색,"1,940",옵션
,,,,[ 2018 ],,,,,
2021-09-10,51?일,?5-SERIES(G30) 520D 럭셔리 스페셜 에디션 [무],오토,2018.07,경유,"60,000",흰색,"3,990",옵션
,,,,[ 2018 ],,,,,
2021-09-10,52?일,?뉴라보 SUPER,수동,2018.07,LPG,"48,478",흰색,530,옵션
,,,,[ 2018 ],,,,,
2021-09-10,53?일,?포터2 4WD 장축 더블캡 골드 [무],수동,2016.01,경유,"102,188",흰색투톤,"1,290",옵션
,,,,[ 2016 ],,,,,
2021-09-10,51?일,?뉴스포티지 2WD TLX 고급형,오토,2006.09,경유,"155,543",은색,170,옵션
,,,,[ 2006 ],,,,,
2021-09-10,51?일,?S90 D5 AWD 모멘텀 [무],오토,2020.04,경유,"13,000",다크그레이,"4,470",옵션
,,,,[ 2019 ],,,,,
2021-09-10,51?일,?S90 D5 AWD 모멘텀 [무],오토,2020.02,경유,"9,000",검정색,"4,570",옵션
,,,,[ 2019 ],,,,,
2021-09-10,50?일,?G80 3.3 GDI AWD 럭셔리 [무],오토,2017.06,휘발유,"36,812",검정색,"3,230",옵션
,,,,[ 2017 ],,,,,
2021-09-10,45?일,?3시리즈(F30) 320D [무],오토,2016.06,경유,"100,478",검정색,"1,800",옵션
,,,,[ 2016 ],,,,,
2021-09-10,45?일,?올뉴K7 R 2.2 프레스티지 [무],오토,2016.09,경유,"88,532",흰색,11,옵션
,,,,[ 2016 ],,,,,
2021-09-10,44?일,?G4렉스턴 디젤 2.2 4WD 마제스티 [무],오토,2018.09,경유,"52,059",검정색,"2,580",옵션
,,,,[ 2018 ],,,,,
2021-09-10,46?일,?소나타뉴라이즈 2.0 스마트 [무],오토,2017.07,휘발유,"129,000",검정색,1,옵션
,,,,[ 2018 ],,,,,
2021-09-10,46?일,?그랜저HG HG300 ROYAL [무],오토,2011.09,휘발유,"100,385",은색,800,옵션
,,,,[ 2011 ],,,,,
2021-09-10,46?일,?더뉴벨로스터 1.6 GDI PYL DCT [무],오토,2016.09,휘발유,"84,116",진주색,950,옵션
,,,,[ 2017 ],,,,,
2021-09-10,57?일,?파나메라 3.6 AWD [무],오토,2011.04,휘발유,"170,329",흰색,"3,240",옵션
,,,,[ 2011 ],,,,,
2021-09-10,56?일,?스파크 LT [무],오토,2013.02,휘발유,"79,129",분홍색,390,옵션
,,,,[ 2013 ],,,,,
2021-09-10,58?일,?올뉴모닝 디럭스 [무],오토,2014.06,휘발유,"114,000",진주색,420,옵션
,,,,[ 2015 ],,,,,
2021-09-10,56?일,?포터2 카고(CRDI) 초장축 슈퍼캡,수동,2018.02,경유,"35,240",청색,"1,330",옵션
,,,,[ 2018 ],,,,,
2021-09-10,56?일,?G35 세단 스포츠,오토,2008.06,휘발유,"110,000",흰색,359,옵션
,,,,[ 2008 ],,,,,
2021-09-10,56?일,?랭글러 2.8 루비콘 4DR [무],오토,2012.04,경유,"216,380",흰색,"1,990",옵션
,,,,[ 2012 ],,,,,
2021-09-10,53?일,?S-클래스-W222 S500L [무],오토,2016.05,휘발유,"138,490",검정색,"5,380",옵션
,,,,[ 2016 ],,,,,
2021-09-10,53?일,?S-클래스-W222 S400L [무],오토,2015.04,휘발유,"130,266",검정색,100,옵션
,,,,[ 2015 ],,,,,
2021-09-10,59?일,?포터2 더블캡(CRDI) 초장축,수동,2010.04,경유,"226,200",흰색,10,옵션
,,,,[ 2010 ],,,,,
2021-09-10,60?일,?싼타페DM 2WD 2.0 PREMIUM [무],오토,2013.09,경유,"161,000",흰색,"1,240",옵션
,,,,[ 2014 ],,,,,
2021-09-10,60?일,?그랜저IG 2.4 GDI 익스클루시브 스페셜 [무],오토,2018.12,휘발유,"28,800",검정색,"9,999",옵션
,,,,[ 2019 ],,,,,
2021-09-10,60?일,?뉴SM3 1.6 LE [무],오토,2009.01,휘발유,"133,000",은회색,190,옵션
,,,,[ 2009 ],,,,,
2021-09-10,64?일,?더 뉴 카니발 9인승 노블레스 스페셜 [무],오토,2019.07,경유,"29,001",다크그레이,"3,150",옵션
,,,,[ 2019 ],,,,,
2021-09-10,64?일,?랭글러 3.6 루비콘 2DR [무],오토,2017.07,휘발유,"50,000",하늘색,"3,050",옵션
,,,,[ 2017 ],,,,,
2021-09-10,63?일,?SM6 2.0 GDe PE,오토,2016.12,휘발유,"139,542",청색,830,옵션
,,,,[ 2016 ],,,,,
2021-09-10,63?일,?그랜드스타렉스 12인 CVX 럭셔리 [무],오토,2012.10,경유,"168,460",은색,520,옵션
,,,,[ 2013 ],,,,,
2021-09-10,60?일,?올뉴SM7 3.5 RE35 [무],오토,2011.08,휘발유,"130,000",은색,430,옵션
,,,,[ 2012 ],,,,,
2021-09-10,81?일,?그랜드스타렉스밴 3인 CVX 럭셔리,오토,2011.05,경유,"216,795",은색,620,옵션
,,,,[ 2011 ],,,,,
2021-09-10,826?일,?S-클래스-W222 S350L 블루텍 [무],오토,2014.08,경유,"160,000",검정색,"6,100",옵션
,,,,[ 2015 ],,,,,
2021-09-10,933?일,?봉고3트럭 더블캡 [무],수동,2006.05,경유,"110,811",흰색,352,옵션
,,,,[ 2006 ],,,,,
2021-09-10,1095?일,?뉴스포티지 2WD TLX 최고급형 [무],오토,2005.04,경유,"192,291",은색,290,옵션
,,,,[ 2005 ],,,,,
2021-09-10,1040?일,?뉴 제타 1.6 TDI 블루모션 [무],오토,2012.02,경유,"75,481",쥐색,650,옵션
,,,,[ 2012 ],,,,,
2021-09-10,501?일,?QM5 2WD LE PLUS [무],오토,2008.01,경유,"182,832",은색,270,옵션
,,,,[ 2008 ],,,,,
2021-09-10,569?일,?XE 20D R스포츠 [무],오토,2016.06,경유,"97,004",다크그레이,"1,590",옵션
,,,,[ 2016 ],,,,,
2021-09-10,567?일,?올뉴K7하이브리드 노블레스,오토,2017.01,휘발유 하이브리드,"26,000",검정색,11,옵션
,,,,[ 2017 ],,,,,
2021-09-10,647?일,?뉴A4 2.0 TFSI 콰트로 다이나믹 [무],오토,2009.09,휘발유,"230,000",은색,290,옵션
,,,,[ 2009 ],,,,,
2021-09-10,403?일,?고소작업차 3톤이상,수동,2014.07,경유,"99,300",흰색,"4,000",옵션
,,,,[ 2014 ],,,,,
2021-09-10,456?일,?쿠퍼D 컨트리맨 ALL4 [무],오토,2014.12,경유,"63,452",담녹색,"1,250",옵션
,,,,[ 2014 ],,,,,
2021-09-10,485?일,?그랜드스타렉스 12인 스마트 [무],오토,2017.02,경유,"92,612",은색,"1,150",옵션
,,,,[ 2017 ],,,,,
2021-09-10,308?일,?포르테하이브리드 LPI HEV 고급형 [무],오토,2012.04,LPG 하이브리드,"101,500",흰색,530,옵션
,,,,[ 2013 ],,,,,
2021-09-10,316?일,?디스커버리4 3.0 SDV6 SE [무],오토,2013.11,경유,"99,000",검정색,"3,280",옵션
,,,,[ 2013 ],,,,,
2021-09-10,197?일,?체어맨H 500S,오토,2008.03,휘발유,"41,408",검정색,290,옵션
,,,,[ 2008 ],,,,,
2021-09-10,207?일,?콰트로포르테 3.0 디젤 [무],오토,2018.07,경유,"51,277",흰색,"7,870",옵션
,,,,[ 2018 ],,,,,
2021-09-10,205?일,?C-클래스 W205 C63 AMG 카브레올레 [무],오토,2017.03,휘발유,"49,460",빨간색,"7,150",옵션
,,,,[ 2017 ],,,,,
2021-09-10,206?일,?기블리 3.0,오토,2014.12,휘발유,"153,892",검정색,"3,380",옵션
,,,,[ 2014 ],,,,,
2021-09-10,185?일,?기블리 3.0S Q4 [무],오토,2013.12,휘발유,"89,000",흰색,"4,140",옵션
,,,,[ 2014 ],,,,,
2021-09-10,185?일,?포르테쿱GDI 1.6 프레스티지 레드스페셜 [무],오토,2012.04,휘발유,"119,756",흰색,470,옵션
,,,,[ 2013 ],,,,,
2021-09-10,189?일,?에스컬레이드 6.2 ESV,오토,2017.03,휘발유,"97,000",검정색,"5,650",옵션
,,,,[ 2015 ],,,,,
2021-09-10,178?일,?포터2 일렉트릭 1톤 초장축 슈퍼캡 프리미엄 스페셜 [무],오토,2020.03,전기,"43,000",흰색,"2,080",옵션
,,,,[ 2020 ],,,,,
2021-09-10,175?일,?그랜드스타렉스밴 5인 CVX 프리미엄 [무],오토,2009.07,경유,"242,866",은색,820,옵션
,,,,[ 2010 ],,,,,
2021-09-10,262?일,?뉴CL-CLASS CL63 AMG [무],오토,2011.08,휘발유,"140,862",쥐색,"3,290",옵션
,,,,[ 2011 ],,,,,
2021-09-10,289?일,?싼타페TM 디젤 2.0 2WD 프리미엄,오토,2018.04,경유,"23,026",흰색,"2,400",옵션
,,,,[ 2019 ],,,,,
2021-09-10,287?일,?뉴A6 2.0 TDI 다이나믹 [무],오토,2013.03,경유,"190,814",검정색,"1,130",옵션
,,,,[ 2013 ],,,,,
2021-09-10,255?일,?체어맨H 600S 최고급형,오토,2010.12,휘발유,"163,000",검정색,11,옵션
,,,,[ 2011 ],,,,,
2021-09-10,254?일,?GLE-CLASS GLE63 AMG S 4MATIC 쿠페 [무],오토,2018.11,휘발유,"24,666",다크그레이,"8,850",옵션
,,,,[ 2018 ],,,,,
2021-09-10,255?일,?K7 VG240 디럭스 스페셜,오토,2010.06,휘발유,"167,000",흰색,11,옵션
,,,,[ 2011 ],,,,,
2021-09-10,123?일,?GLE-CLASS GLE250 D 4MATIC [무],오토,2016.07,경유,"98,030",흰색,"4,280",옵션
,,,,[ 2016 ],,,,,
2021-09-10,121?일,?K5 하이브리드 럭셔리 [무],오토,2012.02,휘발유 하이브리드,"115,000",흰색,690,옵션
,,,,[ 2012 ],,,,,
2021-09-10,99?일,?XE 20D R스포츠 [무],오토,2015.12,경유,"77,000",흰색,"1,730",옵션
,,,,[ 2016 ],,,,,
2021-09-10,95?일,?에쿠스(신형) VS380 모던 [무],오토,2013.05,휘발유,"153,854",검정색,"1,640",옵션
,,,,[ 2014 ],,,,,
2021-09-10,102?일,?코란도투리스모 RT 4WD 11인승 [무],오토,2013.06,경유,"149,237",흑장미색,790,옵션
,,,,[ 2014 ],,,,,
2021-09-10,106?일,?다마스2 밴 2인 [무],수동,2015.02,LPG,"125,474",흰색,280,옵션
,,,,[ 2015 ],,,,,
2021-09-10,106?일,?뉴클릭 1.4 DOHC i 디럭스 [무],오토,2008.07,휘발유,"39,800",은색,250,옵션
,,,,[ 2009 ],,,,,
2021-09-10,165?일,?X4 XDRIVE20D [무],오토,2014.11,경유,"94,928",흰색,"2,939",옵션
,,,,[ 2015 ],,,,,
2021-09-10,161?일,?그랜저TG Q270 DELUXE 모젠팩 [무],오토,2006.11,휘발유,"153,955",은색,199,옵션
,,,,[ 2007 ],,,,,
2021-09-10,158?일,?G80 3.3 GDI 럭셔리 [무],오토,2017.03,휘발유,"25,953",검정색,"2,890",옵션
,,,,[ 2017 ],,,,,
2021-09-10,155?일,?그랜저IG 2.4 GDI 프리미엄 스페셜,오토,2018.04,휘발유,"110,000",다크그레이,"1,990",옵션
,,,,[ 2018 ],,,,,
2021-09-10,151?일,?트랙스 1.4 LTZ [무],오토,2015.04,휘발유,"151,941",흰색,780,옵션
,,,,[ 2015 ],,,,,
2021-09-10,144?일,?M3 M3 세단,오토,2016.06,휘발유,"166,325",하늘색,"3,490",옵션
,,,,[ 2016 ],,,,,
2021-09-10,137?일,?코란도C CLUBBY 4WD 매니아 [무],수동,2012.07,경유,"152,971",흰색,430,옵션
,,,,[ 2012 ],,,,,
2021-09-10,141?일,?3시리즈 (G20) 330i M 스포츠 [무],오토,2019.05,휘발유,"23,722",파란색,96,옵션
,,,,[ 2019 ],,,,,
2021-09-10,136?일,?뉴5-SERIES 528I 세단 [무],오토,2015.09,휘발유,"49,600",검정색,"2,950",옵션
,,,,[ 2015 ],,,,,
2021-09-10,135?일,?익스플로러 2.3 LIMITED [무],오토,2018.10,휘발유,"66,000",흰색,"3,350",옵션
,,,,[ 2018 ],,,,,
2021-09-10,134?일,?X5(F15) XDRIVE 40 D [무],오토,2017.01,경유,"78,000",검정색,"5,590",옵션
,,,,[ 2017 ],,,,,
